"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Characteristics:Length;Characteristics:Guests;Characteristics:Cabins;Characteristics:Crew;Characteristics:Year;Weight;Length;Width;Height;Unit;Portion;"SEO title";"SEO descr";"SEO keywords";"FB title";"FB descr";Url;Tabs:1;Tabs:2;Characteristics:ListingType;Characteristics:Engines;Characteristics:MaxSpeed;Characteristics:CruisingSpeed;Characteristics:Heads;Characteristics:Draft;Characteristics:FuelCapacity;Characteristics:WaterCapacity;Characteristics:Range;Characteristics:Location;Characteristics:Manager;Characteristics:ManagerPhone;Characteristics:ManagerEmail;Characteristics:HourlyRate;Characteristics:Extras
743265588071;;A100005;;;"Azure 48 Hybrid Saloon Express - Fire - Twin Yanmar 485HP (up to 38 knots) - 60KWH (2 hours pure electric)";;;;500.00;10;;"Color:Fire;Engine:Twin Yanmar 485HP (up to 38 knots);Battery:60KWH (2 hours pure electric)";;"""";851303711451;;;;;;2147483647;0;0;0;;;;;;;;https://azureyachtgroup.com/tproduct/1-851303711451-azure-48-hybrid-saloon-express?editionuid=743265588071;;
534129075081;;A100006;;;"Azure 48 Hybrid Saloon Express - Spirit - Twin Yanmar 485HP (up to 38 knots) - 60KWH (2 hours pure electric)";;;;500.00;10;;"Color:Spirit;Engine:Twin Yanmar 485HP (up to 38 knots);Battery:60KWH (2 hours pure electric)";;"""";851303711451;;;;;;2147483647;0;0;0;;;;;;;;https://azureyachtgroup.com/tproduct/1-851303711451-azure-48-hybrid-saloon-express?editionuid=534129075081;;
907666628912;Azure;;Electric;"Yacht Charters;Motor Yachts;30-40ft";"eMotion 36 Hybrid";"Length: 36ft | Guests: 12 | Cabins: 1";"<ol><li data-list=""ordered"">Introduction#nbsp;highlighting the yacht as#nbsp;a pioneer in sustainable yachting</li><li data-list=""ordered"">Detailed explanation of the#nbsp;hybrid propulsion system:</li></ol><ul><li data-list=""bullet"">Electric#nbsp;mode capabilities (2 hours at#nbsp;6 knots with zero emissions)</li><li data-list=""bullet"">Perfect scenarios for using electric mode (secluded coves, wildlife watching)</li><li data-list=""bullet"">Seamless transition to diesel for longer range and higher speeds</li></ul><ol><li data-list=""ordered"">Interior layout and features:</li></ol><ul><li data-list=""bullet"">Two#nbsp;private cabins for 6 guests</li><li data-list=""bullet"">Well-appointed head with electric toilet</li><li data-list=""bullet"">Salon area with panoramic windows</li><li data-list=""bullet"">Natural#nbsp;light emphasis</li></ul><ol><li data-list=""ordered"">Exterior spaces:</li></ol><ul><li data-list=""bullet"">Spacious aft#nbsp;deck for al fresco dining</li><li data-list=""bullet"">Forward sunpad for sunbathing</li></ul><ol><li data-list=""ordered"">Construction#nbsp;details:</li></ol><ul><li data-list=""bullet"">Built by Azure Yachts in 2018</li><li data-list=""bullet"">Advanced eco-friendly features like battery monitoring and energy-efficient lighting</li><li data-list=""bullet"">Solar charging capabilities</li></ul><ol><li data-list=""ordered"">Target#nbsp;audience appeal:</li></ol><ul><li data-list=""bullet"">Environmental consciousness</li><li data-list=""bullet"">Appreciation for silent cruising</li><li data-list=""bullet"">Interest#nbsp;in cutting-edge marine technology</li></ul><br /><br />";"https://static.tildacdn.com/stor6635-6666-4562-b836-333831373831/60223942.jpg https://static.tildacdn.com/stor3533-3134-4562-a365-646564636135/57068355.jpg https://static.tildacdn.com/stor3361-6564-4766-b365-626332366131/99220604.jpg https://static.tildacdn.com/stor3431-3730-4166-b866-393062646532/32412972.jpg https://static.tildacdn.com/stor3431-3332-4465-b236-393363393335/30915420.jpg https://static.tildacdn.com/stor3563-3865-4863-b536-393431646338/88577995.jpg";;;;"product_options:[{""title"":""Charter Duration"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}},{""title"":""Package Type"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}}]";;"""";;36;12;2;1;2021;12000;36;11;12;;0;"Charter eMotion 36 Hybrid Yacht | Azure Yacht Group";;"yacht charter, hybrid yacht, eco-friendly boating, eMotion 36, electric yacht";;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-907666628912-emotion-36-hybrid;"info|#|Package Options|#|<h2 class=""t-redactor__h2"">Standard (Basic) Package&nbsp;includes:</h2><ul><li data-list=""bullet"">Basic crew&nbsp;service</li><li data-list=""bullet"">Fuel for&nbsp;4 hours daily (for motor&nbsp;yachts)</li><li data-list=""bullet"">Use&nbsp;of the yacht and standard amenities</li><li data-list=""bullet"">Insurance</li></ul><h2 class=""t-redactor__h2"">Premium Package includes:</h2><ul><li data-list=""bullet"">Full crew service&nbsp;(more attentive/complete service)</li><li data-list=""bullet"">All&nbsp;fuel (unlimited, not restricted to 4 hours)</li><li data-list=""bullet"">Daily chef service (dedicated food preparation)</li><li data-list=""bullet"">Higher&nbsp;level of overall service and amenities</li></ul>The Premium package generally costs approximately 10-15% more than the Standard package but&nbsp;provides more comprehensive service and eliminates fuel usage restrictions, which is especially&nbsp;valuable for longer trips or guests who want to travel&nbsp;greater distances each day.Both&nbsp;packages are available in three duration&nbsp;options: Half-Day (4 hours), Full-Day (8 hours), and Weekly (7 days).";Charter;"Hybrid Electric/Diesel 2x120kW";22;18;1;3.2;400;150;300;"Miami, FL";"Maria Johnson";"+1 305-555-7890";"maria@azureyachts.com";225;"Solar panels, WiFi, Air conditioning, Bluetooth sound system, Swim platform"
828727800272;;36EMO36-4H;;;"eMotion 36 Hybrid - Half-Day (4h) - Standard";;;;1800.00;0;;"Charter Duration:Half-Day (4h);Package Type:Standard";;BhpnZ73oNnBhLThIhFFA;907666628912;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-907666628912-emotion-36-hybrid?editionuid=828727800272;;
492027091282;;36EMO36-8H;;;"eMotion 36 Hybrid - Full-Day (8h) - Standard";;;;2300.00;0;;"Charter Duration:Full-Day (8h);Package Type:Standard";;dK2s4Kz0E0UMsEZyo9ma;907666628912;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-907666628912-emotion-36-hybrid?editionuid=492027091282;;
794994219452;;36EMO36-WKND;;;"eMotion 36 Hybrid - Weekend (2d) - Standard";;;;4500.00;0;;"Charter Duration:Weekend (2d);Package Type:Standard";;U9iHjrEERiuBjLoL1Rb1;907666628912;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-907666628912-emotion-36-hybrid?editionuid=794994219452;;
517174086612;;36EMO36-WEEK;;;"eMotion 36 Hybrid - Weekly (7d) - Standard";;;;18000.00;0;;"Charter Duration:Weekly (7d);Package Type:Standard";;VhGgv6b9uz9spevI5Y5s;907666628912;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-907666628912-emotion-36-hybrid?editionuid=517174086612;;
105638543912;Azimut;;EXCLUSIVE;"Motor Yachts;Yacht Charters;Featured Yachts";"Azimut 64 'Deon'";"Length: 64ft | Guests: 12 | Cabins: 3<br />15% Discount on 4h Charters!";"Luxury motor yacht with excellent amenities and elegant Italian design.";"https://static.tildacdn.com/stor3430-3765-4432-b566-626430353235/14832746.jpg https://static.tildacdn.com/stor6561-3064-4330-a236-626661313464/42018024.jpg https://static.tildacdn.com/stor6664-3062-4332-b732-663137356565/47059200.jpg https://static.tildacdn.com/stor6363-3539-4330-a130-303537343039/23515870.jpg https://static.tildacdn.com/stor3864-6336-4436-a365-326364323135/78348168.jpg https://static.tildacdn.com/stor6536-6436-4666-b565-386433336630/41194592.jpg https://static.tildacdn.com/stor3565-3830-4336-b730-366464653139/62514407.jpg https://static.tildacdn.com/stor6234-3564-4265-a636-333238316662/39639320.jpg https://static.tildacdn.com/stor3434-3532-4330-b335-653235313436/47070291.jpg https://static.tildacdn.com/stor3636-3163-4937-a134-663632636434/93627472.jpg";;;;"product_options:[{""title"":""Charter Duration"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}}]";;EfYboUs2JSn2oiBy7kig;;64;12;3;2;2018;37000;64;17;19.5;;0;"Charter Azimut 64 'Deon' | Luxury Motor Yacht Rental";;"azimut yacht charter, luxury yacht rental, 64 foot yacht, motor yacht, italian yacht";;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-105638543912-azimut-64-deon;"info|#|Package Options|#|<h2 class=""t-redactor__h2"">Standard (Basic) Package&nbsp;includes:</h2><ul><li data-list=""bullet"">Basic crew&nbsp;service</li><li data-list=""bullet"">Fuel for&nbsp;4 hours daily (for motor&nbsp;yachts)</li><li data-list=""bullet"">Use&nbsp;of the yacht and standard amenities</li><li data-list=""bullet"">Insurance</li></ul><h2 class=""t-redactor__h2"">Premium Package includes:</h2><ul><li data-list=""bullet"">Full crew service&nbsp;(more attentive/complete service)</li><li data-list=""bullet"">All&nbsp;fuel (unlimited, not restricted to 4 hours)</li><li data-list=""bullet"">Daily chef service (dedicated food preparation)</li><li data-list=""bullet"">Higher&nbsp;level of overall service and amenities</li></ul>The Premium package generally costs approximately 10-15% more than the Standard package but&nbsp;provides more comprehensive service and eliminates fuel usage restrictions, which is especially&nbsp;valuable for longer trips or guests who want to travel&nbsp;greater distances each day.Both&nbsp;packages are available in three duration&nbsp;options: Half-Day (4 hours), Full-Day (8 hours), and Weekly (7 days).";Charter;"Twin MAN 1000HP";28;22;2;5.1;3600;840;420;"Fort Lauderdale, FL";"James Wilson";"+1 305-555-1234";"james@azureyachts.com";350;"Jacuzzi, Tender, Jet ski, Flybridge, Hydraulic swim platform, Wine cooler"
265218446322;;AZ64-DEON-1;;;"Azimut 64 'Deon' - Half-Day (4h)";;;;2700.00;;2900;"Charter Duration:Half-Day (4h)";;xUOb6EjKY6kxMLHeIH4M;105638543912;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-105638543912-azimut-64-deon?editionuid=265218446322;;
381856399462;;AZ64-DEON-2;;;"Azimut 64 'Deon' - Half-Day (6h)";;;;3900.00;;4100;"Charter Duration:Half-Day (6h)";;BZK56ncN815rxvAtNENY;105638543912;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-105638543912-azimut-64-deon?editionuid=381856399462;;
849959739482;;AZ64-DEON-3;;;"Azimut 64 'Deon' - Full-Day (8h)";;;;4800.00;;5100;"Charter Duration:Full-Day (8h)";;CcHe3dTr1vcnfGyM9eSK;105638543912;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-105638543912-azimut-64-deon?editionuid=849959739482;;
319795922752;Prestige;;EXCLUSIVE;"Motor Yachts;Yacht Charters;Featured Yachts;Miami";"Prestige 420 Flybridge";"Length: 42ft | Guests: 12 | Cabins: 2<br />Free Bottle of Rose with any booking!";"Spacious flybridge yacht with modern design and excellent attention to detail.";"https://static.tildacdn.com/stor3563-6231-4861-b638-646438626434/97791342.jpg https://static.tildacdn.com/stor6238-6366-4232-b664-633661366137/27565293.jpg https://static.tildacdn.com/stor6464-6334-4538-a531-346533333161/87642128.jpg https://static.tildacdn.com/stor3062-3035-4365-b334-386663386534/33065179.jpg https://static.tildacdn.com/stor3134-3365-4830-b363-316631616664/23987661.jpg https://static.tildacdn.com/stor3834-3162-4436-b830-666463353735/50756352.jpg https://static.tildacdn.com/stor6430-6634-4636-a532-626639663137/71582456.jpg https://static.tildacdn.com/stor3536-3139-4263-b635-303134343531/66811257.jpg https://static.tildacdn.com/stor3861-3561-4638-b033-633265383334/84307816.jpg https://static.tildacdn.com/stor3235-6163-4262-b035-353466323433/67108842.jpg https://static.tildacdn.com/stor3765-3138-4338-b166-306364336435/19286057.jpg https://static.tildacdn.com/stor6531-6663-4864-a636-396662613935/85816813.jpg https://static.tildacdn.com/stor6434-6334-4964-a161-623434623262/22334380.jpg https://static.tildacdn.com/stor6364-3666-4365-a361-396337666538/19532853.jpg https://static.tildacdn.com/stor3863-6661-4534-b261-386638646335/76592009.jpg https://static.tildacdn.com/stor3766-3639-4465-b035-333462303664/58154019.jpg https://static.tildacdn.com/stor6136-3632-4634-a338-663934663130/49987589.jpg https://static.tildacdn.com/stor6161-3432-4931-b439-633839636535/85440624.jpg";;;;"product_options:[{""title"":""Charter Duration"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}}]";;mJv31pGolyah0lhg64xf;;42;12;2;1;2019;18000;42;13.5;16.5;;0;"Charter Prestige 420 Flybridge Yacht | Day Cruiser";;"prestige yacht charter, flybridge yacht, 42 foot yacht, day charter, overnight yacht rental";;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-319795922752-prestige-420-flybridge;;Sale;"Twin Cummins 380HP";26;20;2;3.5;1050;400;350;"Miami Beach, FL";"Sales Team";"+1 305-555-4321";"sales@azureyachts.com";200;"Flybridge lounge, Teak cockpit, Hydraulic swim platform, Grill, Ice maker"
366880309672;;PR420-1;;;"Prestige 420 Flybridge - Half-Day (4h)";;;;1600.00;;1800;"Charter Duration:Half-Day (4h)";;mt0pg7lmpLvTyO2aTAyU;319795922752;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-319795922752-prestige-420-flybridge?editionuid=366880309672;;
331098932482;;PR420-2;;;"Prestige 420 Flybridge - Half-Day (6h)";;;;2100.00;;2400;"Charter Duration:Half-Day (6h)";;TgPeACviBhbvS4nB2lra;319795922752;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-319795922752-prestige-420-flybridge?editionuid=331098932482;;
829799857912;;PR420-3;;;"Prestige 420 Flybridge - Full-Day (8h)";;;;3000.00;;3300;"Charter Duration:Full-Day (8h)";;35S3j0T0SNaz5kucbi9k;319795922752;;;;;;0;0;0;0;;;;;;;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-319795922752-prestige-420-flybridge?editionuid=829799857912;;
578272864312;Beneteau;;NEW;"Motor Yachts;Yacht Charters;30-40ft";"Beneteau Grand Turismo 38";"Length: 38ft | Guests: 8 | Cabins: 2";"Elegant sport cruiser with exceptional comfort and excellent handling characteristics. Featuring a sleek design and spacious cockpit for day cruising and weekend getaways.";"https://static.tildacdn.com/stor3834-6330-4434-b931-303835333534/98634106.jpg https://static.tildacdn.com/stor3532-3638-4665-b135-343937373263/86410593.jpg https://static.tildacdn.com/stor3761-6633-4236-b766-396431383665/29773584.jpg https://static.tildacdn.com/stor3334-6162-4535-a462-353166663963/67740683.jpg https://static.tildacdn.com/stor6235-3938-4563-b663-633539656535/11992608.jpg https://static.tildacdn.com/stor3137-3566-4735-b436-636236616662/31582758.jpg https://static.tildacdn.com/stor6566-6461-4334-a635-363665613838/94395990.jpg https://static.tildacdn.com/stor6235-6261-4361-a666-623466323162/61734107.jpg https://static.tildacdn.com/stor3562-6633-4130-a562-383665393662/23213593.jpg https://static.tildacdn.com/stor6361-6639-4966-b936-396564313565/60998509.jpg https://static.tildacdn.com/stor3037-3430-4366-b564-356662653539/40949144.jpg https://static.tildacdn.com/stor6632-6361-4361-b362-636138306430/38851221.jpg https://static.tildacdn.com/stor3639-6631-4932-b634-386133303965/37363183.jpg https://static.tildacdn.com/stor3064-3635-4864-b535-643166346538/71986724.jpg https://static.tildacdn.com/stor6332-3332-4137-b639-383133666266/72902027.jpg https://static.tildacdn.com/stor3530-6665-4231-a133-326438333735/16475728.jpg https://static.tildacdn.com/stor6465-6632-4935-b866-323835383735/40402311.jpg https://static.tildacdn.com/stor3064-6538-4235-a366-383964316136/24262191.jpg https://static.tildacdn.com/stor6333-3036-4563-a334-343530663133/29872863.jpg https://static.tildacdn.com/stor6636-3135-4665-a437-623135633235/32907344.jpg https://static.tildacdn.com/stor3830-3038-4666-a461-633662323763/73222247.jpg https://static.tildacdn.com/stor3432-3661-4139-a265-333438646263/33757932.jpg https://static.tildacdn.com/stor3739-6565-4936-b138-313531383631/47910413.jpg https://static.tildacdn.com/stor6532-3930-4830-b331-353338316333/58790375.jpg https://static.tildacdn.com/stor6361-3932-4835-b564-306535313362/92377855.jpg https://static.tildacdn.com/stor3463-3566-4139-a131-373839626335/73737432.jpg https://static.tildacdn.com/stor3261-3831-4138-b338-373332343538/97024378.jpg https://static.tildacdn.com/stor3438-3936-4631-b563-323336323264/11413564.jpg";;;;"product_options:[{""title"":""Charter Duration"",""params"":{""view"":""select"",""hasColor"":false,""linkImage"":false}}]";;6T34gmcgXf67PmPaGFMC;;38;8;2;1;2019;14500;38;12;14;;0;"Charter Beneteau Grand Turismo 38 | Sport Cruiser Rental";;"beneteau yacht charter, grand turismo 38, french yacht rental, day cruiser, sport cruiser charter";;;https://azureyachtgroup.com/yachtcharters/tproduct/935199511-580830513222-beneteau-grand-turismo-38;;Charter;"Twin Volvo Penta D6 300HP";30;23;1;3.2;900;300;280;"Key Biscayne, FL";"Jennifer Lee";"+1 305-555-3456";"jennifer@azureyachts.com";185;"Electric sunroof, Teak cockpit, Upgraded audio system, GPS chartplotter, Electric windlass"
